PMID,Title,Year,Journal,URL,DOI
"40849708","AI-Powered Skin Lesion Diagnosis using Whale Optimization Algorithm Enhanced ResNet 50 for Cancer Prediction.","2025","Asian Pacific journal of cancer prevention : APJCP","https://pubmed.ncbi.nlm.nih.gov/40849708/","https://doi.org/10.31557/APJCP.2025.26.8.2919"
"40725616","AI-Powered Precision: Revolutionizing Atrial Fibrillation Detection with Electrocardiograms.","2025","Journal of clinical medicine","https://pubmed.ncbi.nlm.nih.gov/40725616/","https://doi.org/10.3390/jcm14144924"
"40218196","AI-Guided Delineation of Gross Tumor Volume for Body Tumors: A Systematic Review.","2025","Diagnostics (Basel, Switzerland)","https://pubmed.ncbi.nlm.nih.gov/40218196/","https://doi.org/10.3390/diagnostics15070846"
"40739597","AI-Guided Decision Support in Acute Cardiac Care: From Chest Pain to STEMI.","2025","Cardiology in review","https://pubmed.ncbi.nlm.nih.gov/40739597/","https://doi.org/10.1097/CRD.0000000000001016"
"41462810","AI-Enabled Technologies and Biomarker Analysis for the Early Identification of Autism and Related Neurodevelopmental Disorders.","2025","Children (Basel, Switzerland)","https://pubmed.ncbi.nlm.nih.gov/41462810/","https://doi.org/10.3390/children12121670"
"40920794","AI-Driven quality assurance in mammography: Enhancing quality control efficiency through automated phantom image evaluation in South Korea.","2025","PloS one","https://pubmed.ncbi.nlm.nih.gov/40920794/","https://doi.org/10.1371/journal.pone.0330091"
"41053665","AI-Driven predictive modeling of cervical intraepithelial neoplasia severity: a comprehensive analysis with clinical adoption frameworks.","2025","BMC cancer","https://pubmed.ncbi.nlm.nih.gov/41053665/","https://doi.org/10.1186/s12885-025-14974-4"
"40710060","AI-Driven Wearable Bioelectronics in Digital Healthcare.","2025","Biosensors","https://pubmed.ncbi.nlm.nih.gov/40710060/","https://doi.org/10.3390/bios15070410"
"40563902","AI-Driven Transcriptome Prediction in Human Pathology: From Molecular Insights to Clinical Applications.","2025","Biology","https://pubmed.ncbi.nlm.nih.gov/40563902/","https://doi.org/10.3390/biology14060651"
"41336421","AI-Driven Slip Detection for Smarter Footwear Testing using Vision Transformers.","2025","Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference","https://pubmed.ncbi.nlm.nih.gov/41336421/","https://doi.org/10.1109/EMBC58623.2025.11254001"
"41163310","AI-Driven Personalized Nutrition: Integrating Omics, Ethics, and Digital Health.","2025","Molecular nutrition & food research","https://pubmed.ncbi.nlm.nih.gov/41163310/","https://doi.org/10.1002/mnfr.70293"
"40588882","AI-Driven Innovation: Transforming Healthcare Leadership and Patient Outcomes.","2025","Studies in health technology and informatics","https://pubmed.ncbi.nlm.nih.gov/40588882/","https://doi.org/10.3233/SHTI250674"
"40422618","AI-Driven Advancements in Orthodontics for Precision and Patient Outcomes.","2025","Dentistry journal","https://pubmed.ncbi.nlm.nih.gov/40422618/","https://doi.org/10.3390/dj13050198"
"40987214","AI radiomics predicts spatial glioma recurrence on preoperative MRI: a systematic review.","2025","European journal of radiology","https://pubmed.ncbi.nlm.nih.gov/40987214/","https://doi.org/10.1016/j.ejrad.2025.112412"
"41384110","AI literacy and competency in nursing education: preparing students and faculty members for an AI-enabled future-a systematic review and meta-analysis.","2025","Frontiers in medicine","https://pubmed.ncbi.nlm.nih.gov/41384110/","https://doi.org/10.3389/fmed.2025.1681784"
"39670411","AI in Point-of-Care - A Sustainable Healthcare Revolution at the Edge.","2025","Pacific Symposium on Biocomputing. Pacific Symposium on Biocomputing","https://pubmed.ncbi.nlm.nih.gov/39670411/","https://doi.org/10.1142/9789819807024_0055"
"40378075","AI in Mental Health: A Review of Technological Advancements and Ethical Issues in Psychiatry.","2025","Issues in mental health nursing","https://pubmed.ncbi.nlm.nih.gov/40378075/","https://doi.org/10.1080/01612840.2025.2502943"
"41191795","AI in Health Care Service Quality: Systematic Review.","2025","JMIR AI","https://pubmed.ncbi.nlm.nih.gov/41191795/","https://doi.org/10.2196/69209"
"40534653","AI improves consistency in regional brain volumes measured in ultra-low-field MRI and 3T MRI.","2025","Frontiers in neuroimaging","https://pubmed.ncbi.nlm.nih.gov/40534653/","https://doi.org/10.3389/fnimg.2025.1588487"
"40107410","AI image generation technology in ophthalmology: Use, misuse and future applications.","2025","Progress in retinal and eye research","https://pubmed.ncbi.nlm.nih.gov/40107410/","https://doi.org/10.1016/j.preteyeres.2025.101353"
"39868946","AI for all: bridging data gaps in machine learning and health.","2025","Translational behavioral medicine","https://pubmed.ncbi.nlm.nih.gov/39868946/","https://doi.org/10.1093/tbm/ibae075"
"40971664","AI and Healthcare Disparities: Lessons from a Cautionary Tale in Knee Radiology.","2025","The Journal of medicine and philosophy","https://pubmed.ncbi.nlm.nih.gov/40971664/","https://doi.org/10.1093/jmp/jhaf020"
"41262808","AI Tools for Heart Failure Management: A Comprehensive Review of Potential, Pitfalls, and Predictive Analytics.","2025","Cureus","https://pubmed.ncbi.nlm.nih.gov/41262808/","https://doi.org/10.7759/cureus.94920"
"40775971","AI Bias and Confounding Risk in Health Feature Engineering for Machine Learning Classification Task.","2025","Studies in health technology and informatics","https://pubmed.ncbi.nlm.nih.gov/40775971/","https://doi.org/10.3233/SHTI250953"
"40026912","A systematic review of the role of artificial intelligence in automating computed tomography-based adaptive radiotherapy for head and neck cancer.","2025","Physics and imaging in radiation oncology","https://pubmed.ncbi.nlm.nih.gov/40026912/","https://doi.org/10.1016/j.phro.2025.100731"
"41019285","A systematic review of ethical considerations of large language models in healthcare and medicine.","2025","Frontiers in digital health","https://pubmed.ncbi.nlm.nih.gov/41019285/","https://doi.org/10.3389/fdgth.2025.1653631"
"40529749","A systematic review and meta-analysis of artificial intelligence software for tuberculosis diagnosis using chest X-ray imaging.","2025","Journal of thoracic disease","https://pubmed.ncbi.nlm.nih.gov/40529749/","https://doi.org/10.21037/jtd-2025-604"
"40517148","A scoping review and evidence gap analysis of clinical AI fairness.","2025","NPJ digital medicine","https://pubmed.ncbi.nlm.nih.gov/40517148/","https://doi.org/10.1038/s41746-025-01667-2"
"40896910","A review on recent advancements of ChatGPT and datafication in healthcare applications.","2025","Computers in biology and medicine","https://pubmed.ncbi.nlm.nih.gov/40896910/","https://doi.org/10.1016/j.compbiomed.2025.110885"
"39697049","A psychologically interpretable artificial intelligence framework for the screening of loneliness, depression, and anxiety.","2025","Applied psychology. Health and well-being","https://pubmed.ncbi.nlm.nih.gov/39697049/","https://doi.org/10.1111/aphw.12639"
"40620096","A practical guide for nephrologist peer reviewers: evaluating artificial intelligence and machine learning research in nephrology.","2025","Renal failure","https://pubmed.ncbi.nlm.nih.gov/40620096/","https://doi.org/10.1080/0886022X.2025.2513002"
"40755952","A personalized federated learning approach to enhance joint modeling for heterogeneous medical institutions.","2025","Digital health","https://pubmed.ncbi.nlm.nih.gov/40755952/","https://doi.org/10.1177/20552076251360861"
"40969553","A one health perspective on multidrug-resistant bacterial infections: integrated approaches for surveillance, policy and innovation.","2025","Frontiers in cellular and infection microbiology","https://pubmed.ncbi.nlm.nih.gov/40969553/","https://doi.org/10.3389/fcimb.2025.1614232"
"40375078","A meta-analysis of the diagnostic test accuracy of artificial intelligence predicting emergency department dispositions.","2025","BMC medical informatics and decision making","https://pubmed.ncbi.nlm.nih.gov/40375078/","https://doi.org/10.1186/s12911-025-03010-x"
"40819046","A hybrid convolutional neural network model for dental age estimation using buccal alveolar bone level for Saudi children.","2025","BMC oral health","https://pubmed.ncbi.nlm.nih.gov/40819046/","https://doi.org/10.1186/s12903-025-06694-9"
"41015033","A foundational architecture for AI agents in healthcare.","2025","Cell reports. Medicine","https://pubmed.ncbi.nlm.nih.gov/41015033/","https://doi.org/10.1016/j.xcrm.2025.102374"
"41351059","A fairness-aware machine learning framework for maternal health in Ghana: integrating explainability, bias mitigation, and causal inference for ethical AI deployment.","2025","BioData mining","https://pubmed.ncbi.nlm.nih.gov/41351059/","https://doi.org/10.1186/s13040-025-00505-1"
"40718760","A fair machine learning model to predict flares of systemic lupus erythematosus.","2025","JAMIA open","https://pubmed.ncbi.nlm.nih.gov/40718760/","https://doi.org/10.1093/jamiaopen/ooaf072"
"39932995","A deep learning-enabled smart garment for accurate and versatile monitoring of sleep conditions in daily life.","2025","Proceedings of the National Academy of Sciences of the United States of America","https://pubmed.ncbi.nlm.nih.gov/39932995/","https://doi.org/10.1073/pnas.2420498122"
"41267841","A deep learning-based pipeline for large-scale echocardiography data curation and measurements.","2025","European heart journal. Digital health","https://pubmed.ncbi.nlm.nih.gov/41267841/","https://doi.org/10.1093/ehjdh/ztaf108"
"39688700","A deep learning method for total-body dynamic PET imaging with dual-time-window protocols.","2025","European journal of nuclear medicine and molecular imaging","https://pubmed.ncbi.nlm.nih.gov/39688700/","https://doi.org/10.1007/s00259-024-07012-1"
"41053667","A comprehensive overview: deep learning approaches to central serous chorioretinopathy diagnosis.","2025","BMC ophthalmology","https://pubmed.ncbi.nlm.nih.gov/41053667/","https://doi.org/10.1186/s12886-025-04372-6"
"40886641","A comprehensive evaluation of large language models for information extraction from unstructured electronic health records in residential aged care.","2025","Computers in biology and medicine","https://pubmed.ncbi.nlm.nih.gov/40886641/","https://doi.org/10.1016/j.compbiomed.2025.111013"
"40373001","A comparative analysis of large language models versus traditional information extraction methods for real-world evidence of patient symptomatology in acute and post-acute sequelae of SARS-CoV-2.","2025","PloS one","https://pubmed.ncbi.nlm.nih.gov/40373001/","https://doi.org/10.1371/journal.pone.0323535"
"40799930","A community-based approach to ethical decision-making in artificial intelligence for health care.","2025","JAMIA open","https://pubmed.ncbi.nlm.nih.gov/40799930/","https://doi.org/10.1093/jamiaopen/ooaf076"
"41256428","A Systematic Fairness Evaluation of Racial Bias in Alzheimer's Disease Diagnosis Using Machine Learning Models.","2025","bioRxiv : the preprint server for biology","https://pubmed.ncbi.nlm.nih.gov/41256428/","https://doi.org/10.1101/2025.09.30.678854"
"41018491","A Scoping Review of Methodological Approaches to Detect Bias in the Electronic Health Record.","2025","Stigma and health","https://pubmed.ncbi.nlm.nih.gov/41018491/","https://doi.org/10.1037/sah0000497"
"40428041","A Scoping Review of AI-Driven Digital Interventions in Mental Health Care: Mapping Applications Across Screening, Support, Monitoring, Prevention, and Clinical Education.","2025","Healthcare (Basel, Switzerland)","https://pubmed.ncbi.nlm.nih.gov/40428041/","https://doi.org/10.3390/healthcare13101205"
"41464242","A Pre-Trained Model Customization Framework for Accelerated PET/MR Segmentation of Abdominal Fat in Obstructive Sleep Apnea.","2025","Diagnostics (Basel, Switzerland)","https://pubmed.ncbi.nlm.nih.gov/41464242/","https://doi.org/10.3390/diagnostics15243243"
"41191804","A Narrative Review of Multimodal Data Fusion Strategies for Precision Risk Prediction in Coronary Artery Disease: Advances, Challenges, and Future Informatics Directions.","2025","Rambam Maimonides medical journal","https://pubmed.ncbi.nlm.nih.gov/41191804/","https://doi.org/10.5041/RMMJ.10558"
"40225950","A Critical Review of the Prospect of Integrating Artificial Intelligence in Infectious Disease Diagnosis and Prognosis.","2025","Interdisciplinary perspectives on infectious diseases","https://pubmed.ncbi.nlm.nih.gov/40225950/","https://doi.org/10.1155/ipid/6816002"
"40001699","A Conceptual Framework for Applying Ethical Principles of AI to Medical Practice.","2025","Bioengineering (Basel, Switzerland)","https://pubmed.ncbi.nlm.nih.gov/40001699/","https://doi.org/10.3390/bioengineering12020180"
"40854078","""I Believe That AI Will Recognize the Problem Before It Happens"": Qualitative Study Exploring Young Adults' Perceptions of AI in Mental Health Care.","2025","JMIR mental health","https://pubmed.ncbi.nlm.nih.gov/40854078/","https://doi.org/10.2196/76973"
"40294189","","2025","","https://pubmed.ncbi.nlm.nih.gov/40294189/",""
"38852195","ssVERDICT: Self-supervised VERDICT-MRI for enhanced prostate tumor characterization.","2024","Magnetic resonance in medicine","https://pubmed.ncbi.nlm.nih.gov/38852195/","https://doi.org/10.1002/mrm.30186"
